"ref_area.label","source.label","indicator.label","sex.label","classif1.label","classif2.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"Portugal","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Male","Place of birth: Total","Currency: U.S. dollars","2015",998.305,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Male","Place of birth: Native-born","Currency: U.S. dollars","2015",994.281,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Male","Place of birth: Foreign-born","Currency: U.S. dollars","2015",1037.732,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Female","Place of birth: Total","Currency: U.S. dollars","2015",840.706,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Female","Place of birth: Native-born","Currency: U.S. dollars","2015",835.211,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Female","Place of birth: Foreign-born","Currency: U.S. dollars","2015",889.019,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Total","Place of birth: Total","Currency: U.S. dollars","2014",1078.65,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Total","Place of birth: Native-born","Currency: U.S. dollars","2014",1076.874,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Total","Place of birth: Foreign-born","Currency: U.S. dollars","2014",1094.802,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Male","Place of birth: Total","Currency: U.S. dollars","2014",1181.036,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Male","Place of birth: Native-born","Currency: U.S. dollars","2014",1176.998,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Male","Place of birth: Foreign-born","Currency: U.S. dollars","2014",1220.67,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Female","Place of birth: Total","Currency: U.S. dollars","2014",985.988,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Female","Place of birth: Native-born","Currency: U.S. dollars","2014",984.976,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Female","Place of birth: Foreign-born","Currency: U.S. dollars","2014",994.602,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Total","Place of birth: Total","Currency: U.S. dollars","2013",1064.552,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Total","Place of birth: Native-born","Currency: U.S. dollars","2013",1058.98,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Total","Place of birth: Foreign-born","Currency: U.S. dollars","2013",1114.633,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Male","Place of birth: Total","Currency: U.S. dollars","2013",1166.512,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Male","Place of birth: Native-born","Currency: U.S. dollars","2013",1156.812,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Male","Place of birth: Foreign-born","Currency: U.S. dollars","2013",1259.45,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Female","Place of birth: Total","Currency: U.S. dollars","2013",970.972,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Female","Place of birth: Native-born","Currency: U.S. dollars","2013",968.103,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Female","Place of birth: Foreign-born","Currency: U.S. dollars","2013",995.346,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Sweden","OE - Labour Market Status of the Population","Average monthly earnings of employees by sex and place of birth","Sex: Total","Place of birth: Total","Currency: U.S. dollars","2022",3211.706,,"Job coverage: Main job currently held | Currency: SWE - Swedish krona (SEK)","Institution producing the data: National Statistical Office | Age coverage - maximum age: 75 years old"
"Sweden","OE - Labour Market Status of the Population","Average monthly earnings of employees by sex and place of birth","Sex: Total","Place of birth: Native-born","Currency: U.S. dollars","2022",3211.607,,"Job coverage: Main job currently held | Currency: SWE - Swedish krona (SEK)","Institution producing the data: National Statistical Office | Age coverage - maximum age: 75 years old"
"Sweden","OE - Labour Market Status of the Population","Average monthly earnings of employees by sex and place of birth","Sex: Total","Place of birth: Foreign-born","Currency: U.S. dollars","2022",2984.798,,"Job coverage: Main job currently held | Currency: SWE - Swedish krona (SEK)","Institution producing the data: National Statistical Office | Age coverage - maximum age: 75 years old"
"Sweden","OE - Labour Market Status of the Population","Average monthly earnings of employees by sex and place of birth","Sex: Male","Place of birth: Total","Currency: U.S. dollars","2022",3557.851,,"Job coverage: Main job currently held | Currency: SWE - Swedish krona (SEK)","Institution producing the data: National Statistical Office | Age coverage - maximum age: 75 years old"
"Sweden","OE - Labour Market Status of the Population","Average monthly earnings of employees by sex and place of birth","Sex: Male","Place of birth: Native-born","Currency: U.S. dollars","2022",3850.31,,"Job coverage: Main job currently held | Currency: SWE - Swedish krona (SEK)","Institution producing the data: National Statistical Office | Age coverage - maximum age: 75 years old"
"Sweden","OE - Labour Market Status of the Population","Average monthly earnings of employees by sex and place of birth","Sex: Male","Place of birth: Foreign-born","Currency: U.S. dollars","2022",3265.392,,"Job coverage: Main job currently held | Currency: SWE - Swedish krona (SEK)","Institution producing the data: National Statistical Office | Age coverage - maximum age: 75 years old"
"Sweden","OE - Labour Market Status of the Population","Average monthly earnings of employees by sex and place of birth","Sex: Female","Place of birth: Total","Currency: U.S. dollars","2022",2865.561,,"Job coverage: Main job currently held | Currency: SWE - Swedish krona (SEK)","Institution producing the data: National Statistical Office | Age coverage - maximum age: 75 years old"
"Sweden","OE - Labour Market Status of the Population","Average monthly earnings of employees by sex and place of birth","Sex: Female","Place of birth: Native-born","Currency: U.S. dollars","2022",3026.917,,"Job coverage: Main job currently held | Currency: SWE - Swedish krona (SEK)","Institution producing the data: National Statistical Office | Age coverage - maximum age: 75 years old"
"Sweden","OE - Labour Market Status of the Population","Average monthly earnings of employees by sex and place of birth","Sex: Female","Place of birth: Foreign-born","Currency: U.S. dollars","2022",2704.105,,"Job coverage: Main job currently held | Currency: SWE - Swedish krona (SEK)","Institution producing the data: National Statistical Office | Age coverage - maximum age: 75 years old"
